"TIME,""GEO"",""SEX"",""ISCED11"",""AGE"",""UNIT"",""Value"""
"2008,""Belgium"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""44,0"""
"2009,""Poland"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""72,9"""
"2009,""Poland"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""10,2"""
"2009,""Poland"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""13,2"""
"2009,""Poland"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""69,5"""
"2009,""Poland"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""17,4"""
"2009,""Portugal"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""76,7"""
"2009,""Portugal"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""14,4"""
"2009,""Portugal"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,8"""
"2009,""Portugal"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""67,6"""
"2009,""Portugal"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""19,5"""
"2009,""Portugal"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""12,9"""
"2009,""Romania"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""28,6"""
"2009,""Romania"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""63,2"""
"2009,""Romania"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,2"""
"2009,""Romania"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""20,7"""
"2009,""Romania"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""65,3"""
"2009,""Romania"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""14,1"""
"2009,""Slovenia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""20,2"""
"2009,""Slovenia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""69,3"""
"2009,""Slovenia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""10,5"""
"2009,""Slovenia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""17,4"""
"2009,""Slovenia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""64,4"""
"2009,""Slovenia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,2"""
"2009,""Slovakia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""19,0"""
"2009,""Slovakia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""75,8"""
"2009,""Slovakia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""5,2"""
"2009,""Slovakia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""20,0"""
"2009,""Slovakia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""73,0"""
"2009,""Slovakia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""7,0"""
"2009,""Finland"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""22,9"""
"2009,""Finland"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""61,4"""
"2009,""Finland"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""15,7"""
"2009,""Finland"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,6"""
"2009,""Finland"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""54,2"""
"2009,""Finland"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""27,1"""
"2009,""Sweden"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""27,8"""
"2009,""Sweden"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""53,6"""
"2009,""Sweden"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,2"""
"2009,""Sweden"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,5"""
"2009,""Sweden"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""50,3"""
"2009,""Sweden"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""23,6"""
"2009,""United Kingdom"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""32,6"""
"2009,""United Kingdom"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""46,5"""
"2009,""United Kingdom"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""19,9"""
"2009,""United Kingdom"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""34,5"""
"2009,""United Kingdom"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""41,7"""
"2009,""United Kingdom"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""23,4"""
"2009,""Iceland"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""48,0"""
"2009,""Iceland"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""35,9"""
"2009,""Iceland"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""15,7"""
"2009,""Iceland"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""42,6"""
"2009,""Iceland"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""32,2"""
"2009,""Iceland"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""24,7"""
"2009,""Norway"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""39,8"""
"2009,""Norway"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""42,9"""
"2009,""Norway"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,5"""
"2009,""Norway"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""28,6"""
"2009,""Norway"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""37,7"""
"2009,""Norway"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,1"""
"2009,""Switzerland"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Switzerland"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Switzerland"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Switzerland"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Switzerland"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Switzerland"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Montenegro"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""North Macedonia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""36,0"""
"2009,""North Macedonia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""55,7"""
"2009,""North Macedonia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,3"""
"2009,""North Macedonia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""31,2"""
"2009,""North Macedonia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""51,0"""
"2009,""North Macedonia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""17,8"""
"2009,""Serbia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Serbia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Serbia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Serbia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Serbia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Serbia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2009,""Turkey"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""67,0"""
"2009,""Turkey"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""22,8"""
"2009,""Turkey"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""10,2"""
"2009,""Turkey"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,3"""
"2009,""Turkey"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,2"""
"2009,""Turkey"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""26,5"""
"2010,""Belgium"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""45,4"""
"2010,""Belgium"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""35,5"""
"2010,""Belgium"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""19,1"""
"2010,""Belgium"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,9"""
"2010,""Belgium"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,8"""
"2010,""Belgium"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,3"""
"2010,""Bulgaria"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,2"""
"2010,""Bulgaria"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""58,4"""
"2010,""Bulgaria"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,4"""
"2010,""Bulgaria"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""31,8"""
"2010,""Bulgaria"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""52,0"""
"2010,""Bulgaria"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,2"""
"2010,""Czechia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,2"""
"2010,""Czechia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""74,2"""
"2010,""Czechia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""7,6"""
"2010,""Czechia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""21,0"""
"2010,""Czechia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""72,7"""
"2010,""Czechia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""6,3"""
"2010,""Denmark"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""31,6"""
"2010,""Denmark"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""46,0"""
"2010,""Denmark"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,3"""
"2010,""Denmark"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""27,2"""
"2010,""Denmark"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""41,1"""
"2010,""Denmark"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""27,4"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""28,9"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""59,2"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""11,7"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""27,0"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""60,3"""
"2010,""Germany (until 1990 former territory of the FRG)"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""12,6"""
"2010,""Estonia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""21,4"""
"2010,""Estonia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""61,6"""
"2010,""Estonia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""17,0"""
"2010,""Estonia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,4"""
"2010,""Estonia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""66,3"""
"2010,""Estonia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,4"""
"2010,""Ireland"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,1"""
"2010,""Ireland"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""45,0"""
"2010,""Ireland"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,1"""
"2010,""Ireland"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,4"""
"2010,""Ireland"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""45,1"""
"2010,""Ireland"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""34,8"""
"2010,""Greece"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""41,2"""
"2010,""Greece"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""41,9"""
"2010,""Greece"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,9"""
"2010,""Greece"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,1"""
"2010,""Greece"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""49,5"""
"2010,""Greece"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,5"""
"2010,""Spain"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""62,8"""
"2010,""Spain"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""21,0"""
"2010,""Spain"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,1"""
"2010,""Spain"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""51,0"""
"2010,""Spain"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,0"""
"2010,""Spain"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""24,1"""
"2010,""France"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"","":"""
"2010,""France (metropolitan)"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,9"""
"2010,""France (metropolitan)"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,6"""
"2010,""France (metropolitan)"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""18,5"""
"2010,""France (metropolitan)"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""35,9"""
"2010,""France (metropolitan)"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""42,7"""
"2010,""France (metropolitan)"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""21,4"""
"2010,""Croatia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""22,3"""
"2010,""Croatia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""64,0"""
"2010,""Croatia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""13,6"""
"2010,""Croatia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""15,8"""
"2010,""Croatia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""64,5"""
"2010,""Croatia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""19,1"""
"2010,""Italy"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""50,8"""
"2010,""Italy"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,6"""
"2010,""Italy"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""8,6"""
"2010,""Italy"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""36,5"""
"2010,""Italy"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""47,2"""
"2010,""Italy"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""16,3"""
"2010,""Cyprus"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""34,3"""
"2010,""Cyprus"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""40,1"""
"2010,""Cyprus"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""25,6"""
"2010,""Cyprus"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""15,9"""
"2010,""Cyprus"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""37,6"""
"2010,""Cyprus"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""46,5"""
"2010,""Latvia"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""20,8"""
"2010,""Latvia"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""68,4"""
"2010,""Latvia"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""10,7"""
"2010,""Latvia"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""11,6"""
"2010,""Latvia"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""65,6"""
"2010,""Latvia"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""22,8"""
"2010,""Lithuania"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""13,8"""
"2010,""Lithuania"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""74,3"""
"2010,""Lithuania"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""11,9"""
"2010,""Lithuania"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""10,4"""
"2010,""Lithuania"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""68,7"""
"2010,""Lithuania"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""20,9"""
"2010,""Luxembourg"",""Males"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""22,0"""
"2010,""Luxembourg"",""Males"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""38,0"""
"2010,""Luxembourg"",""Males"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""34,3"""
"2010,""Luxembourg"",""Females"",""Less than primary, primary and lower secondary education (levels 0-2)"",""From 20 to 64 years"",""Percentage of unemployment"",""23,7"""
"2010,""Luxembourg"",""Females"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""From 20 to 64 years"",""Percentage of unemployment"",""38,8"""
"2010,""Luxembourg"",""Females"",""Tertiary education (levels 5-8)"",""From 20 to 64 years"",""Percentage of unemployment"",""33,4"""
